Names	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
ACAT2|39	2	-1.67170912834209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.24242703692366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACBD7|414149	3	NA	NA	-1.53603938784406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02213347110921	NA	NA	NA	-1.11551749138831	NA	NA	NA	NA
ACCN1|40	4	NA	NA	NA	2.94442090024765	NA	NA	NA	NA	-1.07358964091439	NA	NA	NA	-1.01181352444347	NA	-1.79899805566896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACCN2|41	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26231341885026	NA	1.63439980308187	NA	NA	NA	NA	1.05454132982719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACCN3|9311	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50388744804658	-1.72694695095095	NA	NA	NA	NA	-1.11290185289638	NA	NA	NA	-1.63187837733344	-1.466655622805	-1.37438203590141	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38219805056359
ACCN4|55515	6	NA	NA	-1.61294218134705	NA	NA	NA	NA	NA	NA	-1.25805616774957	NA	-1.48188655142047	NA	1.75782551602312	-1.33982559982476	NA	NA	NA	NA	NA	-1.49876043192301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACE|1636	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39346306427925	1.4544879318021	NA	NA	NA	NA	NA	NA	1.01276511709806	NA	NA	NA	1.16568368459047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACE2|59272	5	-1.77835040019019	NA	NA	NA	NA	NA	NA	-1.22809306340512	NA	NA	NA	1.5234083443478	NA	NA	NA	2.77240750008809	NA	NA	NA	NA	1.63828311094417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACER1|125981	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02897401517009	NA	NA	NA
ACER2|340485	9	1.04692080221283	1.51848006336151	1.98393888337132	NA	1.84385742630128	NA	NA	NA	NA	NA	NA	1.23595467895917	NA	NA	NA	1.47882312561963	NA	NA	NA	NA	NA	1.2781189472342	1.92990939873679	NA	NA	NA	NA	NA	NA	1.16987992961931	NA	NA	NA
ACHE|43	6	NA	NA	-1.29021622400629	NA	NA	NA	NA	NA	NA	1.67777015103999	-1.5867397901836	-1.52065428743456	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16884985798498	NA	NA	1.25717666588892	NA	NA	NA	NA	NA	NA	NA	NA
ACMSD|130013	1	NA	NA	2.49984279335582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACOT11|26027	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04292070807849	NA	NA	NA	NA	NA	NA	NA	NA	1.12667606425164	NA	NA	NA	NA	NA	NA	NA	NA
ACOT12|134526	2	NA	NA	NA	NA	5.93851433103672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35060848905207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACOT2|10965	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13811505952307	NA	NA	NA	NA	NA	NA	NA	NA
ACOT4|122970	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02645953999452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACOT6|641372	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.51998767761194	NA	NA	NA	NA	NA	NA	NA	NA	-1.08071217127218	NA	NA	NA	NA	NA
ACOT7|11332	1	NA	-1.07084118515268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACOX1|51	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12722534021428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACOX2|8309	5	NA	NA	NA	1.26626612035957	3.09152523351669	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04449290056403	1.22529285612197	NA	NA	NA	NA	NA	NA	NA	NA	1.26624804921341	NA	NA	NA	NA	NA	NA	NA	NA
ACOXL|55289	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37047219783897	-1.46508533270228	NA	NA	NA	NA	1.15819016981962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACP5|54	5	-1.05358872905196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.00610031844262	NA	NA	NA	NA	NA	NA	NA	NA	-1.92929727030025	NA	NA	-1.03565522565789	-1.10124946685461	NA	NA	NA	NA
ACPL2|92370	1	1.67413244983657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACPP|55	6	1.17681644285107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.28190118116552	NA	1.63922456209626	-1.79973841996488	NA	NA	NA	NA	NA	2.51032347106813	NA	NA	-1.56590793522696	NA	NA	NA	NA	NA	NA	NA	NA
ACPT|93650	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.51572815660811	NA	NA	NA	NA	NA
ACR|49	5	NA	NA	-1.63961134491103	NA	NA	NA	NA	1.08397747816023	NA	NA	NA	NA	NA	NA	NA	1.72649063651735	NA	NA	NA	NA	NA	NA	NA	-1.31255874656242	NA	NA	1.03247558071069	NA	NA	NA	NA	NA	NA
ACRC|93953	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15121670105718	-1.11106147958118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACRV1|56	3	NA	NA	-1.56986004393142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34092595528641	NA	NA	NA	NA	NA	-1.15209240956474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSBG1|23205	6	NA	1.24666344378333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22683044230368	NA	NA	NA	NA	1.12204731124675	NA	NA	1.43407117005398	NA	1.39585216710939	NA	NA	NA	NA	NA	1.96265087462162
ACSF2|80221	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15661652862141
ACSL1|2180	3	NA	NA	NA	NA	2.43507060915563	NA	NA	NA	NA	NA	NA	NA	NA	-1.30144030029676	NA	1.74893907194921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSL5|51703	2	NA	NA	NA	NA	1.71816474642222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79483314008771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSL6|23305	8	2.49538435136816	NA	-2.04634068456984	NA	3.20341777151881	NA	NA	1.21543573341535	NA	1.3188516227344	NA	NA	NA	NA	NA	2.65103506584707	NA	NA	NA	NA	NA	NA	NA	NA	1.5002451875632	NA	NA	NA	1.90294372027771	NA	NA	NA	NA
ACSM1|116285	3	NA	1.01727602205979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56007959121976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82686030188897	NA	NA	NA	NA	NA	NA	NA	NA
ACSM2A|123876	3	NA	NA	NA	NA	4.70953490430804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96880589544579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23445871793435	NA	NA	NA	NA	NA	NA
ACSM2B|348158	2	NA	NA	NA	NA	3.35875624126145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60018224646991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSM3|6296	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82268045370517	NA	NA	NA	1.04154262882924	NA	1.31152768470942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSM5|54988	14	NA	NA	NA	NA	4.47771883472947	2.1605811316231	NA	2.36657221294687	NA	1.88496959039316	NA	NA	NA	NA	1.92925833012559	2.70788550492621	1.03130307718287	1.09821478878514	NA	NA	1.56786853239575	1.53394480433849	NA	1.55598338216831	1.50925684506764	NA	1.7901697273156	NA	NA	NA	NA	NA	1.17376792165365
ACSS1|84532	2	-1.19829818871169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.45029357098166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSS2|55902	1	-1.17483383917194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSS3|79611	12	1.41212191812078	NA	NA	2.9561160326295	NA	2.23651161205285	NA	2.48603182502275	NA	2.45686261578597	1.13037041897226	NA	1.22739315421929	NA	1.36296489001828	1.88375557517444	NA	NA	NA	NA	1.76229414309088	NA	NA	1.63761195000387	NA	NA	2.13962802357352	NA	NA	NA	NA	NA	NA
ACTA1|58	10	NA	NA	-2.07811330803439	NA	NA	NA	NA	1.51993264252607	NA	3.96155608547439	NA	NA	NA	NA	NA	-1.65672076104254	NA	NA	2.94210559834022	NA	NA	NA	-2.1764241020073	NA	5.4748405909409	NA	2.88864510560889	1.55343906114326	1.55631399640475	NA	NA	NA	NA
ACTA2|59	11	NA	NA	NA	1.98284096562199	NA	1.53857203691559	NA	2.36057127104737	NA	1.10615984654775	NA	NA	-1.34322575838942	NA	NA	NA	NA	1.41067500478075	NA	NA	NA	NA	-1.14189975319273	1.17904862382331	2.31629337259377	NA	3.2117695445367	1.61851035114834	NA	NA	NA	NA	NA
ACTBL2|345651	6	NA	-2.49351398995619	-1.28715290709483	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44006868520011	NA	NA	NA	NA	NA	-1.87898575910273	-1.36269693414822	NA	NA	NA	NA	NA	NA	NA	NA	-1.30424799456818	NA	NA	NA	NA
ACTC1|70	15	NA	1.73889121105218	-1.30457817270501	1.07890943605975	NA	1.8832435977476	NA	3.05035106318147	NA	2.33490410907069	NA	NA	-1.98999299348892	NA	NA	NA	1.24022761457709	1.4124274032135	NA	-1.47020721420488	NA	NA	-1.33627793066503	NA	4.11807733440717	1.56210342383143	2.54377066223858	2.52843805646221	NA	NA	NA	NA	NA
ACTG2|72	14	NA	1.16758062749722	-3.04933912720105	2.73777994720112	NA	2.45725564548827	NA	3.721150755145	NA	1.29716190852237	NA	NA	-2.19690848669133	NA	NA	NA	NA	1.7083318229245	1.34296072552655	NA	1.6817738806135	NA	-1.3406164926727	NA	3.07303860679842	NA	5.11498238180891	1.43209724856187	NA	NA	NA	NA	NA
ACTL6B|51412	4	NA	NA	NA	NA	NA	NA	NA	NA	-1.28167236825095	NA	NA	NA	NA	NA	-2.10711737541075	NA	NA	NA	NA	NA	-2.72298828800882	NA	NA	NA	NA	NA	NA	1.2146535909263	NA	NA	NA	NA	NA
ACTL8|81569	7	NA	NA	-3.93509211287841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.81560416573617	NA	NA	NA	-3.49783820633656	-1.05477761687312	-2.64763852387519	NA	NA	-2.30340190205846	-1.02902955853032	NA	NA
ACTN1|87	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30051359964977	NA	1.41044819803753	NA	NA	NA	NA	NA	NA
ACTN2|88	11	-4.11149389707036	NA	NA	NA	NA	1.0877742130066	NA	1.8258911560072	NA	3.59468506788939	NA	-2.01278776953495	-1.07743026766917	NA	NA	3.90709580630002	NA	NA	NA	NA	NA	NA	-1.31944997481932	NA	1.26928304102267	NA	5.81093177357412	NA	1.18843829207448	NA	NA	NA	NA
ACTN3|89	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42956401954784	NA	NA	NA	NA	NA	-1.42622335522878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32501161249658	NA	NA	NA	NA	NA	NA
ACTR3B|57180	1	NA	NA	-1.37892714119763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACTRT1|139741	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.84882592031425	NA	NA	NA	NA	NA
ACVR1C|130399	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01734333772577	1.18370016197595	NA	NA	1.70271914497002	NA	NA	1.95486357492601	NA	NA	1.07948933555105	NA	NA	NA	NA	NA	NA	NA	NA
ACVRL1|94	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.11559911406709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACY3|91703	4	NA	-1.48064047153548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44664336882774	NA	NA	NA	NA	-1.82560123820014	NA	NA	NA	-1.86096923294957	NA
ADA|100	2	NA	NA	-1.00048418068084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.33510153220272	NA	NA	NA	NA	NA	NA	NA	NA
ADAD2|161931	7	NA	NA	-1.48100553069928	NA	NA	1.18210081995209	NA	NA	-1.09821116944319	NA	NA	-1.52530351319445	NA	NA	-1.33834041077025	NA	NA	NA	NA	NA	NA	NA	-1.29527067839074	NA	NA	NA	1.97569124676419	NA	NA	NA	NA	NA	NA
ADAM10|102	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3758435724803	NA	NA	NA	NA	NA	NA	NA	NA	1.02107455883038	1.4230350861803	NA	NA	NA	NA	NA	NA	1.21850928033697	NA	NA	NA
ADAM11|4185	6	NA	NA	-1.42952626308799	NA	NA	NA	NA	NA	NA	NA	-2.43563025848248	NA	-1.12548752079661	NA	-1.46667374159126	-1.43197991869608	NA	NA	NA	NA	NA	-1.11591953456963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM12|8038	10	NA	NA	NA	1.67278177691562	NA	2.42896204090597	NA	1.71946864551042	NA	2.06900659757111	NA	NA	NA	NA	1.44875880014335	-1.53712371062501	NA	NA	NA	NA	1.52430081955039	NA	NA	2.34449266472998	NA	1.16883779773461	1.39301316987734	NA	NA	NA	NA	NA	NA
ADAM19|8728	6	NA	NA	NA	NA	1.22700939390019	NA	NA	1.60218275458044	NA	NA	NA	NA	-1.06839999371218	NA	NA	NA	NA	NA	NA	NA	NA	1.21401481838548	NA	NA	NA	NA	1.28559132113451	NA	NA	NA	NA	NA	1.55407443417905
ADAM21|8747	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06558875838379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM21P1|145241	2	1.30638110611499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03871929161338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM22|53616	18	1.76878203515636	1.80661539013872	1.14482000379432	1.56657793991123	NA	NA	NA	NA	1.0079758007309	2.28084727839083	1.69082768175831	1.66296480072008	NA	1.03862345927587	NA	NA	NA	1.59480454617978	1.64894746986518	NA	2.18670863436247	NA	1.69006837370618	NA	3.62223208062421	NA	1.07345377491077	1.92741837533037	2.5727482356458	1.4447954054117	NA	NA	NA
ADAM23|8745	8	NA	NA	NA	1.0794844263574	NA	2.19713947690652	NA	NA	NA	NA	2.02492932967896	NA	NA	NA	NA	-1.92275036957993	NA	NA	NA	NA	NA	NA	NA	1.73735269361862	1.56753241211835	NA	2.89595445412994	NA	1.15298200555531	NA	NA	NA	NA
ADAM28|10863	5	1.77059188411953	NA	NA	NA	NA	NA	NA	NA	NA	1.07081529535228	NA	NA	NA	NA	1.38261085577423	-1.39286958398377	NA	NA	NA	NA	NA	NA	NA	1.17464146660509	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM29|11086	3	NA	NA	1.12264306851854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15148595322726	NA	NA	NA	NA	NA	NA	1.09613936290682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM32|203102	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22596466655723	-1.60942571774319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM33|80332	12	NA	NA	NA	2.2954438083208	1.76369605127799	1.86074096755118	NA	2.93386396117661	NA	1.13010873052515	-4.2229364469835	-2.04578930733576	-1.77666485254721	1.13115758656206	NA	NA	NA	NA	NA	NA	1.14090397628709	NA	NA	NA	NA	1.03264294072781	4.12693288195372	NA	NA	NA	NA	NA	NA
ADAM6|8755	15	2.36534056502843	-1.00712998893354	-1.0608798496626	NA	2.96748034320883	1.04938721609281	NA	NA	-1.09526458266171	1.01677038182595	NA	-1.99770186477942	-1.72474303383496	NA	NA	-1.54870428058544	NA	1.07539951491068	NA	-1.31857845418923	NA	-1.39212458808052	NA	NA	-2.16377470475588	NA	NA	NA	-1.3436905381698	NA	NA	NA	NA
ADAM8|101	5	NA	NA	NA	NA	NA	1.14375986343334	NA	NA	NA	NA	NA	-1.21730333848156	-1.02462916465731	NA	NA	-1.13161579061797	NA	NA	NA	NA	NA	NA	NA	NA	-1.09003328774442	NA	NA	NA	NA	NA	NA	NA	NA
ADAM9|8754	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06374784112738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMDEC1|27299	9	NA	NA	-1.22170819657433	NA	NA	NA	NA	1.73509389128938	NA	1.51101392735316	1.84288452142553	NA	NA	-2.61623847029323	NA	-1.31051613519028	NA	NA	-2.19290912416318	-1.35121603677016	NA	NA	NA	1.14244691215972	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS1|9510	8	NA	1.17663736522355	NA	NA	1.21959257463104	1.6359089198964	NA	1.3478778060679	NA	NA	NA	NA	NA	1.67943787838393	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60594393511732	NA	NA	2.04603455929646	NA	NA	1.18363516037852	NA	NA	NA
ADAMTS10|81794	7	NA	NA	NA	1.65735957550258	NA	1.54712608619127	NA	1.95282437430466	NA	1.11365931900169	NA	NA	NA	NA	NA	NA	NA	1.16819306515845	NA	NA	NA	NA	NA	1.01893705147552	NA	NA	2.18525883242107	NA	NA	NA	NA	NA	NA
ADAMTS12|81792	14	NA	NA	1.43345538790621	2.01126229954422	NA	2.49468681445642	NA	2.34549308416832	NA	3.42952460569728	NA	NA	NA	NA	NA	NA	1.35517483386074	2.4183844777473	1.10779389999857	NA	2.49772343388229	NA	1.02908176302661	2.41089870726645	NA	1.76122868410303	1.53894836121066	NA	NA	1.24088528563194	NA	NA	NA
ADAMTS13|11093	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05712558016576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS14|140766	6	NA	NA	NA	NA	NA	1.06877062424192	NA	NA	NA	NA	NA	-1.92981311903888	NA	NA	NA	NA	NA	NA	1.28084419915598	NA	NA	NA	NA	NA	-1.17152831786987	NA	NA	NA	-1.19662225026145	1.63115265536378	NA	NA	NA
ADAMTS15|170689	11	NA	NA	2.4550526562605	NA	2.39661037182697	NA	NA	NA	1.24118388919962	NA	NA	NA	1.74080272010349	NA	2.1019820772532	NA	1.1924364175362	NA	NA	NA	1.26870871994991	2.13629596132988	NA	NA	NA	1.47987937240031	1.21464337618178	1.69192723683562	NA	NA	NA	NA	NA
ADAMTS16|170690	9	NA	NA	NA	2.202536033403	NA	2.78250627024661	NA	2.97427028364733	NA	2.50619822301986	NA	NA	NA	NA	NA	NA	NA	2.3203636680747	NA	NA	1.78642173767608	NA	NA	1.70325690129849	NA	NA	2.65927143956948	1.70460385365271	NA	NA	NA	NA	NA
ADAMTS17|170691	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53765629916572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09534843985613	NA	NA	NA	NA	NA
ADAMTS18|170692	9	NA	NA	NA	3.01668272832589	NA	2.2330714942384	NA	2.9926158929888	NA	2.46803677207078	NA	NA	NA	NA	NA	NA	NA	1.5589163596114	1.84844647934515	NA	NA	NA	NA	NA	NA	1.20752734473247	1.53905354334826	NA	NA	NA	NA	2.56611145139805	NA
ADAMTS19|171019	8	NA	1.52305547273989	1.38611756562842	3.98779093490834	NA	NA	NA	2.5727634749363	NA	NA	5.93615901271222	NA	NA	NA	NA	NA	NA	1.45414715459136	4.37000139669132	NA	NA	NA	NA	NA	4.54446193594596	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS2|9509	12	NA	NA	NA	2.11731460729074	1.93430360409995	2.04074448194893	NA	2.07417767407383	NA	2.63471454957442	NA	NA	NA	NA	NA	NA	NA	1.69904481413989	NA	NA	1.51400403264084	2.27875525573637	NA	1.71947103447044	NA	NA	1.41754136235839	1.57923862877782	NA	NA	NA	1.4310103476832	NA
ADAMTS3|9508	9	NA	NA	-1.32615183539911	1.01697174042097	NA	1.62822401534639	NA	NA	NA	1.29493597123959	1.59426905407969	NA	NA	NA	NA	-1.15537739413107	NA	NA	NA	NA	1.45632216450208	NA	NA	1.50535533731427	NA	NA	1.78468238136244	NA	NA	NA	NA	NA	NA
ADAMTS4|9507	9	NA	NA	NA	NA	NA	1.37273543261771	NA	1.28627018867636	NA	1.30820489769692	NA	NA	-1.08152051935727	1.76315690820844	NA	NA	NA	1.02239424620505	1.2958200896217	NA	NA	1.03526703164334	NA	1.24124918775489	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS5|11096	9	NA	NA	NA	2.22757258816021	NA	1.21197421594691	NA	1.31832157314132	NA	1.67466912267473	NA	NA	NA	-2.46386918868616	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15581649487189	-1.01867272778062	NA	1.06450386225458	NA	1.25375809564853	NA	NA	NA	NA
ADAMTS6|11174	5	NA	NA	NA	NA	NA	1.24892838216552	NA	NA	NA	NA	NA	NA	-1.0560620701318	NA	NA	NA	NA	NA	1.38081967463076	NA	NA	NA	NA	1.1262777135631	NA	NA	NA	NA	NA	NA	1.71073788585804	NA	NA
ADAMTS7|11173	5	NA	NA	NA	1.5265449592058	NA	1.36379294451142	NA	NA	NA	1.0348465706561	NA	NA	NA	2.1528738158741	NA	NA	NA	1.12355961731496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS8|11095	13	NA	1.53016442198137	NA	1.26433706120573	NA	1.61109530575198	NA	2.74820589233704	NA	2.43772890850468	NA	NA	NA	NA	NA	NA	2.32838869718322	2.0920883180195	1.28159043537612	NA	1.49622575520219	NA	NA	NA	2.46650324581009	1.29494350779163	3.74818979352318	NA	NA	NA	1.80336987976534	NA	NA
ADAMTS9|56999	8	NA	NA	NA	1.2438130200499	NA	NA	NA	1.39549736056454	NA	1.80734494633517	NA	NA	NA	1.32325182492447	NA	NA	NA	1.17716342014508	1.51780792559077	NA	1.09893411850073	NA	NA	NA	NA	1.13223011630033	NA	NA	NA	NA	NA	NA	NA
ADAMTSL1|92949	13	NA	NA	NA	1.04383514046655	1.59193555230095	1.5878236356903	NA	3.1013202289769	NA	2.01744638415876	NA	NA	NA	NA	NA	NA	NA	NA	2.35253959365895	NA	1.49817315726217	1.49440746558529	NA	NA	NA	1.0859488809331	2.36990591487102	1.26581719065804	NA	NA	1.38515323103278	NA	2.37283994751339
ADAMTSL2|9719	3	NA	NA	NA	1.44860005145632	NA	NA	NA	NA	NA	NA	NA	NA	-1.03445294649283	NA	NA	NA	NA	1.26738137690471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTSL3|57188	19	NA	1.85159935433296	NA	NA	NA	2.39424766800446	NA	2.84194716739773	NA	1.68211492338835	-2.36252575312849	1.3706401194576	NA	NA	2.33672985759563	1.1235914267769	1.79445519998188	1.43917579400728	1.2501229652664	NA	1.57899983681069	2.32164514863571	NA	2.09523024519326	NA	1.33583375731806	3.35539795449353	1.51492569003268	NA	NA	2.01963986858521	NA	1.15061044113545
ADAMTSL4|54507	5	NA	-1.497641966329	-1.01607449597002	NA	NA	1.23639580724221	NA	NA	NA	NA	-1.92799992796887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39067454054276	NA	NA	NA	NA	NA	NA
ADAMTSL5|339366	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75746065836187	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04652618610297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAP1|11033	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02540193493653	-2.72183471897941	NA	NA	NA	NA	-1.40971809988254	NA	NA	NA	-1.18917147593976	NA	NA	NA	NA	-1.17487069073404	NA	NA	NA
