SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-D7-A6F2-01	TCGA-D7-A6F2	3.5054	5.128	3.4518	4.7153
TCGA-A4-8518-01	TCGA-A4-8518	7.9185	4.6012	1.9022	3.2038
TCGA-DJ-A2Q3-01	TCGA-DJ-A2Q3	5.4166	9.4008	3.5891	7.3335
TCGA-GM-A5PV-01	TCGA-GM-A5PV	7.7243	14.4179	2.3114	11.1712
TCGA-TQ-A7RO-01	TCGA-TQ-A7RO	5.2689	4.0736	3.8199	5.3828
TCGA-HZ-7924-01	TCGA-HZ-7924	5.3974	3.2447	5.6038	6.7413
TCGA-CV-5978-01	TCGA-CV-5978	1.9953	4.4534	3.4003	3.0301
TCGA-N1-A6IA-01	TCGA-N1-A6IA	6.1123	9.6587	4.6524	9.7191
TCGA-FG-A711-01	TCGA-FG-A711	5.2251	3.2224	2.836	4.8615
TCGA-CD-5798-01	TCGA-CD-5798	5.7201	3.4272	2.2936	6.9816
TCGA-G9-6499-11	TCGA-G9-6499	7.4323	8.6124	3.8341	8.4772
TCGA-VD-A8KO-01	TCGA-VD-A8KO	0.6279	7.0488	3.7	1.0638
TCGA-IZ-A6M9-01	TCGA-IZ-A6M9	4.739	5.7652	3.9388	2.4459
TCGA-85-A513-01	TCGA-85-A513	1.5536	7.037	5.0274	4.9391
TCGA-G3-A5SJ-01	TCGA-G3-A5SJ	5.4106	4.6389	3.384	2.986
TCGA-60-2709-01	TCGA-60-2709	4.5111	5.7593	4.6494	6.0025
TCGA-3H-AB3X-01	TCGA-3H-AB3X	6.1846	5.8932	2.5237	3.3925
TCGA-B8-A54D-01	TCGA-B8-A54D	7.1864	6.9435	3.7345	3.9414
TCGA-06-2557-01	TCGA-06-2557	6.4899	5.519	2.7686	3.7054
TCGA-86-A4P7-01	TCGA-86-A4P7	4.1378	8.877	4.7343	6.3986
TCGA-E2-A1LB-01	TCGA-E2-A1LB	11.0875	6.1515	3.2534	4.938
TCGA-EJ-5508-01	TCGA-EJ-5508	10.5134	8.639	4.1912	8.2465
TCGA-DD-A1EH-11	TCGA-DD-A1EH	7.9446	10.9505	1.8707	4.5867
TCGA-AA-3522-11	TCGA-AA-3522	3.295	4.8508	4.6426	5.7893
TCGA-2G-AAGF-01	TCGA-2G-AAGF	2.0013	4.3801	5.2796	2.8088
TCGA-DB-5276-01	TCGA-DB-5276	7.474	3.4082	2.8654	4.0147
TCGA-P5-A730-01	TCGA-P5-A730	3.1827	3.0231	3.7396	4.8363
TCGA-EL-A3ZM-11	TCGA-EL-A3ZM	4.9091	7.3727	3.9563	5.1303
TCGA-IA-A83W-01	TCGA-IA-A83W	7.6342	6.0815	6.3911	3.2824
TCGA-HV-A5A3-01	TCGA-HV-A5A3	3.2578	3.2578	2.2908	5.5041
TCGA-PC-A5DK-01	TCGA-PC-A5DK	9.7412	7.0978	3.0147	8.9685
TCGA-DJ-A2PY-01	TCGA-DJ-A2PY	3.7173	9.4406	2.6342	8.2736
TCGA-BH-A0AV-01	TCGA-BH-A0AV	4.7472	5.0103	2.746	5.1396
TCGA-A2-A0D0-01	TCGA-A2-A0D0	0.0	2.8436	3.3886	2.1026
TCGA-XE-AAOC-01	TCGA-XE-AAOC	5.1609	4.217	4.116	2.8649
TCGA-A8-A08S-01	TCGA-A8-A08S	9.4285	14.2958	2.6969	10.2477
TCGA-DK-A3X1-01	TCGA-DK-A3X1	4.7146	4.9423	3.855	3.0525
TCGA-EW-A2FR-01	TCGA-EW-A2FR	7.0904	7.431	2.5358	6.8927
TCGA-C8-A133-01	TCGA-C8-A133	7.7141	13.4697	1.4665	11.893
TCGA-G9-6351-11	TCGA-G9-6351	7.8164	6.8399	1.7301	8.3325
TCGA-A2-A3XY-01	TCGA-A2-A3XY	4.73	5.8481	4.2405	6.491
TCGA-06-0681-11	TCGA-06-0681	2.8038	4.244	2.8895	4.615
TCGA-B9-A5W9-01	TCGA-B9-A5W9	7.4919	5.7465	3.3453	3.7827
TCGA-25-1318-01	TCGA-25-1318	8.9565	11.5381	4.7388	6.0737
TCGA-FD-A43U-01	TCGA-FD-A43U	4.027	4.5991	2.4683	4.5991
TCGA-BT-A2LB-11	TCGA-BT-A2LB	5.9913	12.8102	5.5521	6.7691
TCGA-B9-A5W7-01	TCGA-B9-A5W7	8.5553	7.2552	3.4025	1.0453
TCGA-GV-A3JV-01	TCGA-GV-A3JV	2.3224	10.2644	5.3453	4.6019
TCGA-EW-A3E8-01	TCGA-EW-A3E8	9.4216	12.1205	4.2961	10.2953
TCGA-38-4625-11	TCGA-38-4625	4.5066	6.5065	2.7269	7.3162
TCGA-09-2054-01	TCGA-09-2054	3.6093	7.5704	3.2332	8.5867
TCGA-B0-4834-01	TCGA-B0-4834	7.781	5.1022	2.9573	9.9918
TCGA-GC-A3WC-11	TCGA-GC-A3WC	6.1373	7.9453	3.9614	7.4731
TCGA-CG-4441-01	TCGA-CG-4441	3.3113	4.1556	4.964	4.9481
TCGA-E1-A7YD-01	TCGA-E1-A7YD	5.9772	3.9841	3.3197	3.3197
TCGA-39-5030-01	TCGA-39-5030	6.893	8.0025	4.3746	6.3974
TCGA-A2-A0SU-01	TCGA-A2-A0SU	9.1474	15.2033	1.1962	10.4286
TCGA-CJ-5682-01	TCGA-CJ-5682	7.1422	7.1742	2.5269	8.1391
TCGA-4V-A9QM-01	TCGA-4V-A9QM	1.0816	7.6009	5.6231	5.4372
TCGA-AB-2995-03	TCGA-AB-2995	8.5245	7.2273	9.2681	1.3196
TCGA-95-8039-01	TCGA-95-8039	3.462	7.4872	3.6944	5.1415
TCGA-DD-A3A3-11	TCGA-DD-A3A3	7.7375	9.6174	0.0	5.5303
TCGA-HE-7130-01	TCGA-HE-7130	7.7724	5.3504	4.2957	3.6539
TCGA-J4-A83J-01	TCGA-J4-A83J	9.1111	7.9905	3.7905	6.6104
TCGA-BP-4959-01	TCGA-BP-4959	8.7414	5.9573	2.0592	6.0008
TCGA-AB-3002-03	TCGA-AB-3002	0.9748	4.411	5.4099	0.0
TCGA-D3-A3C3-06	TCGA-D3-A3C3	0.7681	4.6585	3.7337	2.6491
TCGA-AJ-A3OK-01	TCGA-AJ-A3OK	5.9053	13.3963	5.1426	11.4589
TCGA-CM-5348-01	TCGA-CM-5348	3.8514	4.2833	2.7819	6.0642
TCGA-D3-A51R-06	TCGA-D3-A51R	2.123	2.5346	5.1309	1.5448
TCGA-E7-A3Y1-01	TCGA-E7-A3Y1	6.6977	3.1032	3.9637	4.8006
TCGA-09-0364-01	TCGA-09-0364	6.0939	3.8631	5.689	5.1611
TCGA-CZ-4853-01	TCGA-CZ-4853	8.9296	5.1086	2.2953	5.2738
TCGA-FE-A3PB-01	TCGA-FE-A3PB	2.4082	6.384	3.6552	8.4802
TCGA-XJ-A83G-01	TCGA-XJ-A83G	7.2109	6.4091	2.5506	5.6912
TCGA-CV-7414-01	TCGA-CV-7414	5.1395	4.7718	2.5076	2.5963
TCGA-ZB-A96V-01	TCGA-ZB-A96V	0.0	4.2894	4.02	3.1063
TCGA-ZG-A8QZ-01	TCGA-ZG-A8QZ	8.445	9.5347	3.8017	8.3553
TCGA-GD-A3OS-01	TCGA-GD-A3OS	4.5977	4.8936	4.2023	6.3109
TCGA-G4-6586-01	TCGA-G4-6586	0.0	0.8881	4.5573	1.1866
TCGA-KK-A8IL-01	TCGA-KK-A8IL	7.9837	8.6188	5.1147	7.0247
TCGA-75-6212-01	TCGA-75-6212	8.0037	7.1104	3.0027	6.3025
TCGA-Z2-AA3V-06	TCGA-Z2-AA3V	0.7259	2.4796	7.7514	1.2065
TCGA-25-1314-01	TCGA-25-1314	10.0157	11.283	4.1177	6.9013
TCGA-EW-A2FS-01	TCGA-EW-A2FS	6.3081	13.3928	3.8428	6.7912
TCGA-DW-7839-01	TCGA-DW-7839	4.931	1.5277	4.7409	0.9573
TCGA-HT-8015-01	TCGA-HT-8015	4.5347	4.8552	4.5347	5.339
TCGA-BA-6868-01	TCGA-BA-6868	0.678	7.7871	3.6321	7.2
TCGA-VR-A8EU-01	TCGA-VR-A8EU	1.837	7.0978	3.5432	3.3999
TCGA-4T-AA8H-01	TCGA-4T-AA8H	2.613	2.219	4.0946	1.9725
TCGA-EB-A4IS-01	TCGA-EB-A4IS	2.9154	6.7918	4.8395	3.7787
TCGA-66-2773-01	TCGA-66-2773	2.1224	9.0121	3.8071	3.8911
TCGA-DU-7294-01	TCGA-DU-7294	2.8144	3.4669	3.0072	4.5726
TCGA-50-5055-01	TCGA-50-5055	3.4551	6.884	5.4383	5.8239
TCGA-VS-A9UI-01	TCGA-VS-A9UI	3.6124	7.2865	3.6929	3.5271
TCGA-UZ-A9PS-05	TCGA-UZ-A9PS	7.233	8.7193	3.6556	3.0748
TCGA-EB-A3HV-01	TCGA-EB-A3HV	3.4495	5.7359	3.345	2.5759
TCGA-UZ-A9PS-01	TCGA-UZ-A9PS	8.6327	8.2433	4.1973	0.4616
TCGA-E2-A10E-01	TCGA-E2-A10E	10.0913	15.0727	1.5256	9.0481
TCGA-E7-A97Q-01	TCGA-E7-A97Q	2.8734	7.3524	5.4673	5.2446
TCGA-BR-A4QM-01	TCGA-BR-A4QM	1.261	5.2484	4.9227	4.7462
TCGA-2F-A9KT-01	TCGA-2F-A9KT	1.936	2.6059	4.7551	2.1348
TCGA-DD-A1EL-11	TCGA-DD-A1EL	9.5128	10.1627	0.6383	6.5102
TCGA-ZB-A96R-01	TCGA-ZB-A96R	1.8567	4.4918	5.7398	4.2349
TCGA-C8-A1HE-01	TCGA-C8-A1HE	10.3522	16.0191	1.6524	8.2372
TCGA-A3-3313-01	TCGA-A3-3313	7.4897	6.2056	5.8867	6.7598
TCGA-FD-A6TB-01	TCGA-FD-A6TB	3.306	6.2917	4.8132	4.5376
TCGA-78-7150-01	TCGA-78-7150	3.1751	5.824	4.7451	4.8917
TCGA-24-1560-01	TCGA-24-1560	9.1757	10.964	5.4874	10.0866
TCGA-D7-8578-01	TCGA-D7-8578	6.8458	4.4347	5.1864	6.9032
TCGA-55-6978-01	TCGA-55-6978	5.1532	6.0567	4.5883	6.7053
TCGA-29-1693-01	TCGA-29-1693	8.0434	10.5115	3.4929	4.4509
TCGA-BQ-5882-01	TCGA-BQ-5882	7.2914	7.1563	7.1498	7.0036
TCGA-A3-3319-01	TCGA-A3-3319	8.7923	6.0845	3.0405	4.571
TCGA-LN-A49N-01	TCGA-LN-A49N	5.5098	5.3282	6.0417	8.3219
TCGA-CD-5803-01	TCGA-CD-5803	6.359	5.9366	5.3764	6.1113
TCGA-SW-A7EB-01	TCGA-SW-A7EB	3.3894	3.7696	5.2822	5.448
TCGA-EM-A3O9-01	TCGA-EM-A3O9	3.5956	7.2832	0.9739	4.7043
TCGA-22-5472-11	TCGA-22-5472	6.9454	7.8153	3.4247	8.6832
TCGA-ZB-A969-01	TCGA-ZB-A969	0.659	3.3997	4.4105	2.9907
TCGA-EL-A3TB-01	TCGA-EL-A3TB	3.2534	7.7331	3.565	6.8074
TCGA-CG-5722-11	TCGA-CG-5722	6.1074	5.5444	5.6442	7.5852
TCGA-BP-4329-01	TCGA-BP-4329	6.3572	7.3964	4.9107	7.1533
TCGA-CF-A5UA-01	TCGA-CF-A5UA	0.9957	2.8994	4.2013	3.3845
TCGA-EI-6917-01	TCGA-EI-6917	2.5535	5.1177	4.3026	4.4082
TCGA-B6-A0RM-01	TCGA-B6-A0RM	9.353	15.2167	2.9284	12.5236
TCGA-5M-AATA-01	TCGA-5M-AATA	1.7595	1.9196	3.1623	1.9196
TCGA-06-0878-01	TCGA-06-0878	5.5083	4.5397	1.6415	1.0426
TCGA-LN-A5U5-01	TCGA-LN-A5U5	2.5576	7.4185	3.5943	5.5527
TCGA-IG-A50L-01	TCGA-IG-A50L	2.6454	4.0101	6.983	5.8291
TCGA-CW-6088-01	TCGA-CW-6088	9.1316	7.5353	3.3004	7.1784
TCGA-SH-A9CU-01	TCGA-SH-A9CU	1.8922	4.2193	4.4154	6.1324
TCGA-G9-6347-01	TCGA-G9-6347	3.9355	7.5848	3.6998	7.9422
TCGA-FU-A3TX-01	TCGA-FU-A3TX	6.1757	10.8609	2.9032	2.4559
TCGA-XV-AAZY-01	TCGA-XV-AAZY	0.0	4.6256	2.9377	0.0
TCGA-CV-5977-01	TCGA-CV-5977	0.0	5.4879	2.848	1.2814
TCGA-78-7536-01	TCGA-78-7536	7.1235	4.647	3.8386	2.5514
TCGA-91-6847-01	TCGA-91-6847	3.2055	1.9037	4.0375	1.7651
TCGA-2G-AAGI-05	TCGA-2G-AAGI	5.1547	4.7912	6.1995	3.9132
TCGA-G9-6332-01	TCGA-G9-6332	7.1218	6.6278	2.4302	5.9132
TCGA-2G-AAGI-01	TCGA-2G-AAGI	4.6914	4.4071	4.6914	4.1021
TCGA-FS-A1ZZ-06	TCGA-FS-A1ZZ	0.339	1.217	2.8266	1.5133
TCGA-AQ-A0Y5-01	TCGA-AQ-A0Y5	9.974	10.3067	2.3885	6.8678
TCGA-DH-A669-01	TCGA-DH-A669	5.8403	5.2296	3.3696	1.7955
TCGA-N6-A4VE-01	TCGA-N6-A4VE	5.5099	8.3438	4.1866	3.0877
TCGA-Q1-A6DV-01	TCGA-Q1-A6DV	2.0031	11.7229	5.0592	7.9819
TCGA-KN-8426-11	TCGA-KN-8426	5.7429	7.1219	6.3478	6.6795
TCGA-63-A5MM-01	TCGA-63-A5MM	2.0597	5.2695	3.6226	4.5902
TCGA-XM-A8RF-01	TCGA-XM-A8RF	0.4622	4.419	4.7977	2.0076
TCGA-Z6-AAPN-01	TCGA-Z6-AAPN	0.3595	7.0321	2.3908	4.7566
TCGA-AB-2919-03	TCGA-AB-2919	6.9499	1.819	4.3643	0.0
TCGA-C5-A1ML-01	TCGA-C5-A1ML	5.3822	9.1353	5.1408	6.4732
TCGA-CV-7242-01	TCGA-CV-7242	3.2636	4.8643	4.7972	3.7628
TCGA-64-1681-01	TCGA-64-1681	4.2258	4.7942	3.0407	5.6232
TCGA-EE-A2GC-06	TCGA-EE-A2GC	2.1967	6.2013	4.5485	3.7597
TCGA-DM-A28G-01	TCGA-DM-A28G	0.5447	3.0599	2.9783	3.7912
TCGA-06-0129-01	TCGA-06-0129	6.8979	3.4448	4.1278	4.1614
TCGA-CQ-A4CH-01	TCGA-CQ-A4CH	0.0	5.2747	3.1218	2.9807
TCGA-VR-A8EQ-01	TCGA-VR-A8EQ	0.4002	2.1754	4.9716	0.9703
TCGA-BJ-A4O8-01	TCGA-BJ-A4O8	3.8457	10.4309	3.1213	7.55
TCGA-HT-A617-01	TCGA-HT-A617	4.863	5.1846	1.2948	4.6842
TCGA-HE-A5NI-01	TCGA-HE-A5NI	5.1983	3.3116	4.4728	2.7182
TCGA-XG-A823-01	TCGA-XG-A823	1.38	5.5445	2.8895	5.7082
TCGA-P7-A5NX-01	TCGA-P7-A5NX	3.8646	4.7861	4.0174	5.5418
TCGA-BA-A4II-01	TCGA-BA-A4II	1.2253	6.9862	3.603	2.326
TCGA-5L-AAT0-01	TCGA-5L-AAT0	8.263	12.6868	3.0071	9.5232
TCGA-HB-A43Z-01	TCGA-HB-A43Z	10.2737	12.7819	5.0523	12.8105
TCGA-G9-6343-01	TCGA-G9-6343	7.5293	8.4341	3.677	7.2831
TCGA-HZ-8003-01	TCGA-HZ-8003	6.2675	7.1016	4.2349	8.1757
TCGA-CV-5966-01	TCGA-CV-5966	0.0	5.4523	1.9914	1.315
TCGA-31-1953-01	TCGA-31-1953	7.5937	11.3058	4.1453	5.2913
TCGA-BH-A0BL-01	TCGA-BH-A0BL	7.0642	6.8866	3.7508	6.9863
TCGA-DK-A3WX-01	TCGA-DK-A3WX	2.2257	4.3655	4.2149	2.3465
TCGA-FB-AAPQ-01	TCGA-FB-AAPQ	4.0229	5.5749	3.941	5.1699
TCGA-VS-A8QM-01	TCGA-VS-A8QM	6.6899	11.3892	5.0077	7.5612
TCGA-27-2523-01	TCGA-27-2523	5.4808	3.4373	2.3025	0.0
TCGA-AR-A1AI-01	TCGA-AR-A1AI	2.1387	9.1764	4.1984	2.6884
TCGA-CW-6087-01	TCGA-CW-6087	6.287	6.7305	3.6755	4.5861
TCGA-QR-A70N-01	TCGA-QR-A70N	1.3055	6.1175	4.3314	5.2678
TCGA-D8-A3Z5-01	TCGA-D8-A3Z5	9.4446	12.6824	2.8988	12.0909
TCGA-ZJ-AAXB-01	TCGA-ZJ-AAXB	1.5871	5.8105	4.8611	4.647
TCGA-CG-4475-01	TCGA-CG-4475	7.5832	4.6325	5.3257	6.5625
TCGA-97-8552-01	TCGA-97-8552	5.7562	5.8957	4.1263	6.0364
TCGA-AX-A05W-01	TCGA-AX-A05W	5.5842	12.7417	4.183	10.5827
TCGA-39-5040-01	TCGA-39-5040	2.9103	4.4252	5.2572	4.638
TCGA-G8-6914-01	TCGA-G8-6914	0.0	5.2358	5.325	1.1392
TCGA-DV-5574-01	TCGA-DV-5574	6.6673	7.0256	4.3108	7.6082
TCGA-DD-AAVX-01	TCGA-DD-AAVX	6.8104	6.1719	2.1507	2.9783
TCGA-09-1666-01	TCGA-09-1666	9.1805	11.6981	2.9621	3.8286
TCGA-16-1045-01	TCGA-16-1045	6.8767	5.8029	3.371	2.4226
TCGA-HC-A76X-01	TCGA-HC-A76X	9.1701	5.0045	3.5927	6.6263
TCGA-44-5645-11	TCGA-44-5645	5.907	6.983	4.1202	7.3519
TCGA-OR-A5JS-01	TCGA-OR-A5JS	3.5058	6.7928	6.11	9.249
TCGA-GM-A2DN-01	TCGA-GM-A2DN	8.6801	12.9092	3.3584	9.9246
TCGA-GV-A3QG-01	TCGA-GV-A3QG	3.4339	6.1817	4.3425	4.3883
TCGA-98-A53I-01	TCGA-98-A53I	3.7396	5.3744	4.8213	4.2072
TCGA-5M-AATE-01	TCGA-5M-AATE	1.6132	3.4979	0.754	4.1829
TCGA-FD-A6TI-01	TCGA-FD-A6TI	5.8417	8.6493	5.0172	5.8656
TCGA-13-1506-01	TCGA-13-1506	7.8279	10.5176	2.9564	7.6046
TCGA-D7-5577-01	TCGA-D7-5577	2.0907	4.0189	3.8113	4.3229
TCGA-06-2567-01	TCGA-06-2567	7.2142	3.5393	7.3926	2.5047
TCGA-EE-A3AC-06	TCGA-EE-A3AC	0.3624	4.0624	4.5583	0.3624
TCGA-B6-A1KI-01	TCGA-B6-A1KI	9.5762	14.7602	2.8404	10.4971
TCGA-DU-A6S6-01	TCGA-DU-A6S6	5.1868	1.9532	4.1107	4.9615
TCGA-CE-A483-01	TCGA-CE-A483	2.3349	6.8441	2.9135	7.4505
TCGA-G9-7522-01	TCGA-G9-7522	9.1511	8.1195	2.7721	7.8977
TCGA-OR-A5LP-01	TCGA-OR-A5LP	5.9294	5.3614	8.211	7.1139
TCGA-HC-A6AP-01	TCGA-HC-A6AP	5.3226	7.708	4.2709	6.661
TCGA-MP-A4TK-01	TCGA-MP-A4TK	4.2725	9.165	5.0953	6.1627
TCGA-85-8287-01	TCGA-85-8287	3.8468	6.937	5.4165	5.8099
TCGA-VR-A8EZ-01	TCGA-VR-A8EZ	1.9767	2.1053	3.6716	4.5921
TCGA-CV-7254-01	TCGA-CV-7254	4.5693	5.5542	3.4734	5.4413
TCGA-CR-6491-01	TCGA-CR-6491	1.7791	5.2093	4.0502	4.7946
TCGA-BH-A1FC-11	TCGA-BH-A1FC	8.5888	11.562	4.2289	10.2006
TCGA-32-2616-01	TCGA-32-2616	7.3247	5.2117	3.5895	1.073
TCGA-BH-A0BO-01	TCGA-BH-A0BO	10.2751	13.3622	3.6289	10.8636
TCGA-ZF-A9RF-01	TCGA-ZF-A9RF	0.9006	5.1034	3.6672	0.9006
TCGA-DW-7836-01	TCGA-DW-7836	5.9943	3.6909	3.5512	4.2381
TCGA-UY-A78P-01	TCGA-UY-A78P	2.5104	5.2101	3.9159	3.642
TCGA-D3-A5GO-06	TCGA-D3-A5GO	2.0348	5.9762	1.6837	1.4699
TCGA-24-2020-01	TCGA-24-2020	6.1671	4.7981	5.428	1.409
TCGA-HC-8264-01	TCGA-HC-8264	10.327	0.0	3.1665	8.7598
TCGA-BJ-A0Z3-01	TCGA-BJ-A0Z3	3.9186	7.6096	3.2278	6.0981
TCGA-DM-A28C-01	TCGA-DM-A28C	3.4453	1.4053	2.4684	2.4684
TCGA-GC-A3OO-01	TCGA-GC-A3OO	5.7928	8.9015	3.4981	4.4652
TCGA-RG-A7D4-01	TCGA-RG-A7D4	4.6631	4.3344	2.2288	1.6837
TCGA-X6-A8C3-01	TCGA-X6-A8C3	0.8545	8.2462	3.6687	2.9001
TCGA-60-2706-01	TCGA-60-2706	8.4052	6.2835	7.7501	4.2305
TCGA-HT-7605-01	TCGA-HT-7605	4.9165	3.1725	2.8676	5.1438
TCGA-G6-A8L6-01	TCGA-G6-A8L6	2.354	5.2995	4.6432	5.2742
TCGA-AG-3732-01	TCGA-AG-3732	2.8776	5.0531	4.0373	4.7948
TCGA-ZF-AA4R-01	TCGA-ZF-AA4R	4.3361	6.1925	5.0442	3.7864
TCGA-QR-A70A-01	TCGA-QR-A70A	0.0	4.4519	2.6814	3.5643
TCGA-LL-A6FQ-01	TCGA-LL-A6FQ	7.2938	13.6247	2.1034	7.9283
TCGA-FS-A1ZQ-06	TCGA-FS-A1ZQ	3.7133	4.5115	9.3024	2.7834
TCGA-BP-5186-01	TCGA-BP-5186	8.0208	7.807	3.4943	7.8897
TCGA-55-7910-01	TCGA-55-7910	1.5119	7.3895	4.2868	3.8962
TCGA-E9-A248-01	TCGA-E9-A248	6.9162	7.9877	4.208	4.8338
TCGA-A7-A26I-01	TCGA-A7-A26I	6.4571	6.8381	3.4171	5.4645
TCGA-D3-A51H-06	TCGA-D3-A51H	0.7125	6.7066	6.8652	3.7151
TCGA-ET-A39R-01	TCGA-ET-A39R	4.3623	7.9117	3.6136	6.7096
TCGA-S9-A6WO-01	TCGA-S9-A6WO	7.7075	3.6081	3.4323	4.489
TCGA-HC-8213-01	TCGA-HC-8213	8.3218	6.8003	3.1578	5.4945
TCGA-63-5131-01	TCGA-63-5131	2.2095	6.9383	3.2416	3.618
TCGA-DJ-A4V4-01	TCGA-DJ-A4V4	3.9624	7.4887	3.9624	9.0181
TCGA-SX-A7SQ-01	TCGA-SX-A7SQ	7.7244	3.889	4.0392	1.7816
TCGA-CJ-4894-01	TCGA-CJ-4894	7.9674	8.2042	3.0866	6.1901
TCGA-IM-A41Y-01	TCGA-IM-A41Y	0.9279	7.6472	3.2591	7.2315
TCGA-C8-A12Q-01	TCGA-C8-A12Q	10.7047	8.3076	2.8013	6.7473
TCGA-BH-A0H7-11	TCGA-BH-A0H7	8.063	12.5274	2.5915	9.9374
TCGA-23-2081-01	TCGA-23-2081	6.2316	11.5332	3.755	7.0476
TCGA-AR-A24V-01	TCGA-AR-A24V	9.4347	12.6725	1.647	10.371
TCGA-06-0138-01	TCGA-06-0138	2.9838	4.0183	2.3636	1.9124
TCGA-CR-7376-01	TCGA-CR-7376	5.5579	6.6823	3.39	4.8961
TCGA-28-5208-01	TCGA-28-5208	6.348	4.4952	1.9537	1.285
TCGA-V1-A9ZG-01	TCGA-V1-A9ZG	9.4771	8.3275	3.3464	7.8135
TCGA-EY-A1GL-01	TCGA-EY-A1GL	3.8855	11.0439	2.5659	8.1417
TCGA-B6-A0WX-01	TCGA-B6-A0WX	4.6376	5.5394	3.7154	6.6599
TCGA-OR-A5L6-01	TCGA-OR-A5L6	4.2995	5.4591	5.8348	6.313
TCGA-CV-7413-01	TCGA-CV-7413	1.862	5.9552	4.2484	4.4931
TCGA-B0-5083-01	TCGA-B0-5083	5.4066	7.148	2.1089	10.0218
TCGA-YJ-A8SW-01	TCGA-YJ-A8SW	10.7656	7.6766	2.756	6.3422
TCGA-CQ-A4CG-01	TCGA-CQ-A4CG	0.4894	6.483	3.4721	8.3492
TCGA-MZ-A6I9-01	TCGA-MZ-A6I9	1.7104	3.8258	3.3349	3.0482
TCGA-CQ-6225-01	TCGA-CQ-6225	0.0	4.5397	5.5858	0.4425
TCGA-BP-5182-01	TCGA-BP-5182	7.4885	6.7646	3.2228	7.4876
TCGA-DK-A1AE-01	TCGA-DK-A1AE	6.9817	3.6023	3.8172	3.4265
TCGA-EI-6509-01	TCGA-EI-6509	2.2228	2.5954	3.0594	3.9429
TCGA-DX-A3UD-01	TCGA-DX-A3UD	5.777	8.0668	3.879	8.8315
TCGA-D7-6526-01	TCGA-D7-6526	3.4042	2.0291	5.234	4.8931
TCGA-D9-A4Z2-01	TCGA-D9-A4Z2	1.8734	6.1884	3.806	1.736
TCGA-PG-A916-01	TCGA-PG-A916	5.5792	13.2324	4.0762	13.5813
TCGA-D3-A2JK-06	TCGA-D3-A2JK	0.0	5.6833	0.0	3.6585
TCGA-BC-A10Z-11	TCGA-BC-A10Z	6.9383	9.8273	2.6378	4.5477
TCGA-IG-A7DP-01	TCGA-IG-A7DP	5.5796	7.2253	6.4433	7.3557
TCGA-EJ-A46F-01	TCGA-EJ-A46F	5.2348	5.0444	1.9668	3.5915
TCGA-DK-A3IU-01	TCGA-DK-A3IU	4.3662	5.5241	4.2249	4.701
TCGA-YL-A8SK-01	TCGA-YL-A8SK	8.2616	7.7658	3.715	8.5628
TCGA-85-8070-01	TCGA-85-8070	2.0445	2.585	4.16	2.4263
TCGA-L3-A4E7-01	TCGA-L3-A4E7	2.8361	5.3793	4.3143	4.8515
TCGA-QQ-A8VD-01	TCGA-QQ-A8VD	5.8095	6.1043	1.9354	4.4249
TCGA-X4-A8KS-01	TCGA-X4-A8KS	6.0338	7.733	4.9045	6.8679
TCGA-A5-A2K2-01	TCGA-A5-A2K2	2.0116	10.2915	6.6806	3.1836
TCGA-D8-A1Y2-01	TCGA-D8-A1Y2	7.048	13.3825	2.865	7.2032
TCGA-CV-7250-01	TCGA-CV-7250	1.8893	2.87	1.7021	0.0
TCGA-FY-A40K-01	TCGA-FY-A40K	3.9475	7.1637	4.1149	5.9215
TCGA-ED-A7PZ-01	TCGA-ED-A7PZ	1.6788	1.9077	1.9077	1.6788
TCGA-49-AAR0-01	TCGA-49-AAR0	4.6321	5.2735	4.5119	5.0756
TCGA-AN-A0AR-01	TCGA-AN-A0AR	7.4764	6.2686	3.9132	2.2037
TCGA-XF-A9T2-01	TCGA-XF-A9T2	1.5286	5.0869	0.9579	4.7251
TCGA-CZ-5986-11	TCGA-CZ-5986	7.549	7.596	4.0671	8.6499
TCGA-04-1365-01	TCGA-04-1365	6.0398	12.0439	3.5294	5.1189
TCGA-WE-AAA0-06	TCGA-WE-AAA0	0.0	4.4462	7.9328	1.0286
TCGA-DU-8166-01	TCGA-DU-8166	7.1992	3.258	5.2764	4.6993
TCGA-D8-A146-01	TCGA-D8-A146	11.1135	14.608	3.1427	12.5106
TCGA-EB-A5SH-06	TCGA-EB-A5SH	0.6003	4.1722	2.739	1.84
TCGA-DM-A0XD-01	TCGA-DM-A0XD	0.0	1.5198	3.3699	2.6173
TCGA-A4-8517-01	TCGA-A4-8517	8.8053	8.0959	2.9179	0.9537
TCGA-PC-A5DL-01	TCGA-PC-A5DL	9.1752	7.5048	2.5221	5.906
TCGA-CN-5363-01	TCGA-CN-5363	4.1575	4.0357	4.34	5.0551
TCGA-HI-7171-01	TCGA-HI-7171	9.0807	7.6472	3.6007	6.5844
TCGA-DX-A6BB-01	TCGA-DX-A6BB	5.5454	8.4434	3.5706	7.71
TCGA-A8-A06P-01	TCGA-A8-A06P	9.2339	12.6429	2.7967	13.4705
TCGA-IE-A4EJ-01	TCGA-IE-A4EJ	0.6309	6.9139	3.5138	9.6297
TCGA-94-8035-01	TCGA-94-8035	1.778	4.3183	3.9614	2.5507
