SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-A1-A0SK-01	TCGA-A1-A0SK	1.68	3.04	3.77	2.99
TCGA-A1-A0SM-01	TCGA-A1-A0SM	8.27	12.43	1.82	6.47
TCGA-A1-A0SN-01	TCGA-A1-A0SN	9.15	13.63	3.57	10.45
TCGA-A1-A0SO-01	TCGA-A1-A0SO	1.99	3.96	3.49	3.66
TCGA-A1-A0SP-01	TCGA-A1-A0SP	1.5	7.03	3.44	5.06
TCGA-A1-A0SQ-01	TCGA-A1-A0SQ	7.88	13.65	1.94	13.03
TCGA-A2-A04N-01	TCGA-A2-A04N	8.8	13.87	2.52	14.06
TCGA-A2-A04P-01	TCGA-A2-A04P	1.03	9.93	4	4.51
TCGA-A2-A04Q-01	TCGA-A2-A04Q	4.34	7.02	4.55	6.97
TCGA-A2-A04R-01	TCGA-A2-A04R	8.99	13.23	2.51	12.23
TCGA-A2-A04T-01	TCGA-A2-A04T	1.78	4.88	3.68	4.12
TCGA-A2-A04U-01	TCGA-A2-A04U	0	2.95	3.05	3.14
TCGA-A2-A04V-01	TCGA-A2-A04V	7.4	13.74	2.34	7.06
TCGA-A2-A04W-01	TCGA-A2-A04W	8.14	7.19	3	5.09
TCGA-A2-A04X-01	TCGA-A2-A04X	8.01	10.35	3.65	10.19
TCGA-A2-A04Y-01	TCGA-A2-A04Y	5.9	12.78	4.15	9.69
TCGA-A2-A0CK-01	TCGA-A2-A0CK	6.41	11.73	2.9	11.04
TCGA-A2-A0CL-01	TCGA-A2-A0CL	9.96	9.98	4.47	7.55
TCGA-A2-A0CM-01	TCGA-A2-A0CM	1.91	7.18	3.42	4.14
TCGA-A2-A0CO-01	TCGA-A2-A0CO	9.18	12.65	4.98	9.87
TCGA-A2-A0CP-01	TCGA-A2-A0CP	7.54	12.2	3.28	13.23
TCGA-A2-A0CQ-01	TCGA-A2-A0CQ	7.17	13.93	3.03	11.86
TCGA-A2-A0CR-01	TCGA-A2-A0CR	5.44	11.25	3.6	11.04
TCGA-A2-A0CS-01	TCGA-A2-A0CS	8.73	14.11	0.55	11.69
TCGA-A2-A0CT-01	TCGA-A2-A0CT	9	13.74	2.49	5.19
TCGA-A2-A0CU-01	TCGA-A2-A0CU	9.65	14.88	1.72	8.38
TCGA-A2-A0CV-01	TCGA-A2-A0CV	9.5	13.23	1.95	11.69
TCGA-A2-A0CW-01	TCGA-A2-A0CW	8.33	14.23	2.33	11.45
TCGA-A2-A0CX-01	TCGA-A2-A0CX	9.79	8.01	3.12	5.78
TCGA-A2-A0CY-01	TCGA-A2-A0CY	6.11	14.15	2.56	7.05
TCGA-A2-A0CZ-01	TCGA-A2-A0CZ	7.64	10.93	3.58	8.54
TCGA-A2-A0D0-01	TCGA-A2-A0D0	0	2.84	3.39	2.1
TCGA-A2-A0D1-01	TCGA-A2-A0D1	9.64	5.9	3.17	4.01
TCGA-A2-A0D2-01	TCGA-A2-A0D2	3.36	5.34	2.63	5.96
TCGA-A2-A0D3-01	TCGA-A2-A0D3	10.15	13.39	2.46	13.51
TCGA-A2-A0D4-01	TCGA-A2-A0D4	6.47	13.25	1.97	7.93
TCGA-A2-A0EM-01	TCGA-A2-A0EM	9.84	14	2.07	14.24
TCGA-A2-A0EN-01	TCGA-A2-A0EN	9.23	12.98	4.13	6.28
TCGA-A2-A0EO-01	TCGA-A2-A0EO	9.65	12.86	2.75	13.42
TCGA-A2-A0EP-01	TCGA-A2-A0EP	7.84	11.29	4.32	5.87
TCGA-A2-A0EQ-01	TCGA-A2-A0EQ	7.32	9.19	3.92	3.79
TCGA-A2-A0ER-01	TCGA-A2-A0ER	10.06	14.74	1.33	10.18
TCGA-A2-A0ES-01	TCGA-A2-A0ES	9.6	12.8	3.41	13.04
TCGA-A2-A0ET-01	TCGA-A2-A0ET	9.4	14.24	3.01	11.27
TCGA-A2-A0EU-01	TCGA-A2-A0EU	9.54	14.17	2.06	13.86
TCGA-A2-A0EV-01	TCGA-A2-A0EV	9.04	13.72	2.28	13.25
TCGA-A2-A0EW-01	TCGA-A2-A0EW	9.9	13.08	3.67	11.16
TCGA-A2-A0EX-01	TCGA-A2-A0EX	9.45	12.08	1.86	12.36
TCGA-A2-A0EY-01	TCGA-A2-A0EY	12.14	12.7	3.29	5.27
TCGA-A2-A0ST-01	TCGA-A2-A0ST	8.18	10.28	3.88	7.39
TCGA-A2-A0SU-01	TCGA-A2-A0SU	9.15	15.2	1.2	10.43
TCGA-A2-A0SV-01	TCGA-A2-A0SV	7.86	11.11	1.27	9.59
TCGA-A2-A0SW-01	TCGA-A2-A0SW	8.65	13.24	4.07	10.12
TCGA-A2-A0SX-01	TCGA-A2-A0SX	5.4	7.86	4.15	5.83
TCGA-A2-A0SY-01	TCGA-A2-A0SY	10.13	13.48	2.56	12.09
TCGA-A2-A0T0-01	TCGA-A2-A0T0	6.17	6.44	1.72	4.41
TCGA-A2-A0T1-01	TCGA-A2-A0T1	7.66	5.59	4.13	4.79
TCGA-A2-A0T2-01	TCGA-A2-A0T2	3.24	5.55	3.02	3.97
TCGA-A2-A0T3-01	TCGA-A2-A0T3	9.39	13.64	2.92	13.23
TCGA-A2-A0T4-01	TCGA-A2-A0T4	8.9	14.2	3.06	12.47
TCGA-A2-A0T5-01	TCGA-A2-A0T5	8.18	12.7	2.33	12.96
TCGA-A2-A0T6-01	TCGA-A2-A0T6	10.81	11.49	3.05	11.95
TCGA-A2-A0T7-01	TCGA-A2-A0T7	9.38	11.35	2.41	9.25
TCGA-A2-A0YC-01	TCGA-A2-A0YC	9.88	14.18	1.83	14.08
TCGA-A2-A0YD-01	TCGA-A2-A0YD	9.47	13.78	2.46	12.85
TCGA-A2-A0YE-01	TCGA-A2-A0YE	4.18	3.74	2.36	4.41
TCGA-A2-A0YF-01	TCGA-A2-A0YF	9.63	15.22	1.97	10.54
TCGA-A2-A0YG-01	TCGA-A2-A0YG	11.05	13.37	2.48	5.78
TCGA-A2-A0YH-01	TCGA-A2-A0YH	9.2	13.48	1.65	9.02
TCGA-A2-A0YI-01	TCGA-A2-A0YI	10.65	14.36	3.96	11.84
TCGA-A2-A0YJ-01	TCGA-A2-A0YJ	2.34	4.44	3.06	3.13
TCGA-A2-A0YK-01	TCGA-A2-A0YK	10.04	13.65	3.88	7.85
TCGA-A2-A0YL-01	TCGA-A2-A0YL	10.44	12.18	3.79	13.15
TCGA-A2-A0YM-01	TCGA-A2-A0YM	2.18	5.35	3.61	3.64
TCGA-A2-A0YT-01	TCGA-A2-A0YT	6.79	13.91	1.99	5.84
TCGA-A2-A1FV-01	TCGA-A2-A1FV	6.24	13.96	3	7.37
TCGA-A2-A1FW-01	TCGA-A2-A1FW	11.12	14.97	3.72	6.27
TCGA-A2-A1FX-01	TCGA-A2-A1FX	9.35	13.78	2.74	11.76
TCGA-A2-A1FZ-01	TCGA-A2-A1FZ	10.3	14.26	3.28	12.83
TCGA-A2-A1G0-01	TCGA-A2-A1G0	10.08	12.05	4.3	12.68
TCGA-A2-A1G1-01	TCGA-A2-A1G1	5.85	7.1	3.52	5.76
TCGA-A2-A1G4-01	TCGA-A2-A1G4	9.31	15.52	2.92	11.97
TCGA-A2-A1G6-01	TCGA-A2-A1G6	8.1	12.53	3.81	12.57
TCGA-A2-A259-01	TCGA-A2-A259	10.75	14.33	3.13	12.88
TCGA-A2-A25A-01	TCGA-A2-A25A	9.62	11.68	3.84	12.83
TCGA-A2-A25B-01	TCGA-A2-A25B	9.42	11.75	3.1	8.47
TCGA-A2-A25C-01	TCGA-A2-A25C	10.63	11.84	3.48	10.26
TCGA-A2-A25D-01	TCGA-A2-A25D	9.2	11.19	3.95	4.6
TCGA-A2-A25E-01	TCGA-A2-A25E	7.4	13.07	2.52	11.42
TCGA-A2-A25F-01	TCGA-A2-A25F	5.51	7.16	4.38	6.1
TCGA-A2-A3KC-01	TCGA-A2-A3KC	10.07	13.23	3.14	11.41
TCGA-A2-A3KD-01	TCGA-A2-A3KD	11.05	13.81	3.26	11.54
TCGA-A2-A3XS-01	TCGA-A2-A3XS	2.64	4.7	3.35	4.56
TCGA-A2-A3XT-01	TCGA-A2-A3XT	2.86	9.97	4.05	4.22
TCGA-A2-A3XU-01	TCGA-A2-A3XU	0	7.51	2.31	3.55
TCGA-A2-A3XV-01	TCGA-A2-A3XV	8.92	2.28	2.81	3.55
TCGA-A2-A3XW-01	TCGA-A2-A3XW	6.98	10.65	2.74	7.92
TCGA-A2-A3XX-01	TCGA-A2-A3XX	2.91	5.38	3.94	5.2
TCGA-A2-A3XY-01	TCGA-A2-A3XY	4.73	5.85	4.24	6.49
TCGA-A2-A3XZ-01	TCGA-A2-A3XZ	6.34	6.35	3.37	6.27
TCGA-A2-A3Y0-01	TCGA-A2-A3Y0	2.92	9.22	3.98	3.04
TCGA-A2-A4RW-01	TCGA-A2-A4RW	10.06	12.25	3.64	11.66
TCGA-A2-A4RX-01	TCGA-A2-A4RX	5.75	7.41	4.31	8.22
TCGA-A2-A4RY-01	TCGA-A2-A4RY	9.28	10.74	3.79	11.71
TCGA-A2-A4S0-01	TCGA-A2-A4S0	9.21	14.78	2.37	14.18
TCGA-A2-A4S1-01	TCGA-A2-A4S1	4.1	6.65	0.89	2.39
TCGA-A2-A4S2-01	TCGA-A2-A4S2	8.29	12.49	3.44	12.26
TCGA-A2-A4S3-01	TCGA-A2-A4S3	9.23	13.58	2.9	10.79
TCGA-A3-3306-01	TCGA-A3-3306	7.26	4.26	3.13	2.95
TCGA-A3-3307-01	TCGA-A3-3307	6.94	6.32	4.13	5.76
TCGA-A3-3308-01	TCGA-A3-3308	6.65	6.68	5.71	6.99
TCGA-A3-3311-01	TCGA-A3-3311	8.43	6.65	3	6.29
TCGA-A3-3313-01	TCGA-A3-3313	7.49	6.21	5.89	6.76
TCGA-A3-3316-01	TCGA-A3-3316	7.07	6.82	4.22	5.83
TCGA-A3-3317-01	TCGA-A3-3317	9.04	7.72	2.53	9.48
TCGA-A3-3319-01	TCGA-A3-3319	8.79	6.08	3.04	4.57
TCGA-A3-3320-01	TCGA-A3-3320	9.16	6.63	3.45	6.53
TCGA-A3-3322-01	TCGA-A3-3322	8.59	6.68	3.93	6.98
TCGA-A3-3323-01	TCGA-A3-3323	8.33	6.14	3.76	6.46
TCGA-A3-3324-01	TCGA-A3-3324	8.43	5.9	2.93	6.26
TCGA-A3-3325-01	TCGA-A3-3325	6.89	6.76	4.55	6.38
TCGA-A3-3326-01	TCGA-A3-3326	7.61	6	4.13	5.43
TCGA-A3-3328-01	TCGA-A3-3328	7.24	4.07	3.23	9.09
TCGA-A3-3329-01	TCGA-A3-3329	5.97	7.17	4.47	5.04
TCGA-A3-3331-01	TCGA-A3-3331	8.5	7.62	3.9	6.14
TCGA-A3-3335-01	TCGA-A3-3335	7.82	5.21	2.25	4.18
TCGA-A3-3343-01	TCGA-A3-3343	6.84	6.74	3.37	4.61
TCGA-A3-3346-01	TCGA-A3-3346	3.42	5.36	3.59	3.29
TCGA-A3-3347-01	TCGA-A3-3347	8.24	7.37	3.71	7.33
TCGA-A3-3349-01	TCGA-A3-3349	7.56	7.41	2.45	7.38
TCGA-A3-3351-01	TCGA-A3-3351	7.61	6.97	3.87	5.85
TCGA-A3-3352-01	TCGA-A3-3352	7.52	5.7	8.62	4.49
TCGA-A3-3357-01	TCGA-A3-3357	7.1	5.7	3.74	3.06
TCGA-A3-3358-01	TCGA-A3-3358	7.59	7.86	4.11	7.65
TCGA-A3-3358-11	TCGA-A3-3358	7.24	8.06	4.32	7.17
TCGA-A3-3359-01	TCGA-A3-3359	7.71	7.26	3.91	5.3
TCGA-A3-3362-01	TCGA-A3-3362	7.83	8.23	4	6.65
TCGA-A3-3363-01	TCGA-A3-3363	7.81	4.77	3.43	4.36
TCGA-A3-3365-01	TCGA-A3-3365	5.59	6.97	3.64	7.53
TCGA-A3-3367-01	TCGA-A3-3367	8.49	6.22	4.47	5.87
TCGA-A3-3370-01	TCGA-A3-3370	8.64	8.84	4.23	7.72
TCGA-A3-3372-01	TCGA-A3-3372	8.9	6.62	3.4	6.93
TCGA-A3-3373-01	TCGA-A3-3373	6.36	7.37	3.26	6.47
TCGA-A3-3374-01	TCGA-A3-3374	2.69	6.66	2.9	4.63
TCGA-A3-3376-01	TCGA-A3-3376	7.82	7.46	3.35	8.1
TCGA-A3-3378-01	TCGA-A3-3378	3.85	7.02	4.12	4.32
TCGA-A3-3380-01	TCGA-A3-3380	5.94	7.51	3.88	6.41
TCGA-A3-3382-01	TCGA-A3-3382	8.08	7.41	6.07	4.15
TCGA-A3-3383-01	TCGA-A3-3383	3.09	5.03	3.09	4.86
TCGA-A3-3385-01	TCGA-A3-3385	9.43	4.92	4.04	4.7
TCGA-A3-3387-01	TCGA-A3-3387	7.27	6.83	3.24	6.89
TCGA-A3-3387-11	TCGA-A3-3387	7.96	7.7	4.33	7.39
TCGA-A3-A6NI-01	TCGA-A3-A6NI	6.2	7.14	4.22	4.69
TCGA-A3-A6NJ-01	TCGA-A3-A6NJ	7.17	6.59	3.98	6.15
TCGA-A3-A6NL-01	TCGA-A3-A6NL	7.33	6.92	4.63	6.16
TCGA-A3-A6NN-01	TCGA-A3-A6NN	8.4	5.61	4.67	5.4
TCGA-A3-A8CQ-01	TCGA-A3-A8CQ	7.48	6.29	3.85	6.19
TCGA-A3-A8OU-01	TCGA-A3-A8OU	6.49	6.49	4.04	5.05
TCGA-A3-A8OV-01	TCGA-A3-A8OV	6.21	7.74	2.29	4.09
TCGA-A3-A8OW-01	TCGA-A3-A8OW	6.97	6.46	4.86	6.3
TCGA-A3-A8OX-01	TCGA-A3-A8OX	7.62	8.22	3.94	7.09
TCGA-A4-7286-01	TCGA-A4-7286	9.3	6.34	3.12	5.06
TCGA-A4-7287-01	TCGA-A4-7287	1.82	5.39	5.38	4.8
TCGA-A4-7288-01	TCGA-A4-7288	9.96	9.91	2.11	3.57
TCGA-A4-7583-01	TCGA-A4-7583	10.3	7.2	3.64	1.85
TCGA-A4-7584-01	TCGA-A4-7584	8.75	7.46	4.1	0.9
TCGA-A4-7585-01	TCGA-A4-7585	8.07	7.22	1.93	4.45
TCGA-A4-7732-01	TCGA-A4-7732	6.9	5.45	4.26	0.65
TCGA-A4-7734-01	TCGA-A4-7734	8.99	5.2	3.83	5.04
TCGA-A4-7828-01	TCGA-A4-7828	4.28	4.52	4.12	6.79
TCGA-A4-7915-01	TCGA-A4-7915	4.21	4.84	4.21	5.61
TCGA-A4-7996-01	TCGA-A4-7996	9.66	8.61	4.15	1.98
TCGA-A4-7997-01	TCGA-A4-7997	9.2	6.4	4.31	2.8
TCGA-A4-8098-01	TCGA-A4-8098	7.79	5.85	2.98	5.9
TCGA-A4-8310-01	TCGA-A4-8310	7.31	5.76	2.81	1.67
TCGA-A4-8311-01	TCGA-A4-8311	8.6	6.25	4.61	3.86
TCGA-A4-8312-01	TCGA-A4-8312	3.83	8.25	2.52	2.93
TCGA-A4-8515-01	TCGA-A4-8515	9.47	7.17	3.23	1.87
TCGA-A4-8516-01	TCGA-A4-8516	8.13	6.5	4.41	0.54
TCGA-A4-8517-01	TCGA-A4-8517	8.81	8.1	2.92	0.95
TCGA-A4-8518-01	TCGA-A4-8518	7.92	4.6	1.9	3.2
TCGA-A4-8630-01	TCGA-A4-8630	9.33	8.96	4.33	0.5
TCGA-A4-A48D-01	TCGA-A4-A48D	7.01	7.02	1.21	2.1
TCGA-A4-A4ZT-01	TCGA-A4-A4ZT	8.43	7.03	4.77	3.76
TCGA-A4-A4ZT-11	TCGA-A4-A4ZT	5.2	7.51	4.57	5.95
TCGA-A4-A57E-01	TCGA-A4-A57E	6.69	6.85	3.51	2.47
TCGA-A4-A57E-11	TCGA-A4-A57E	4.96	6.61	4.34	6.55
TCGA-A4-A5DU-01	TCGA-A4-A5DU	6.47	5.33	5.17	0.68
TCGA-A4-A5XZ-01	TCGA-A4-A5XZ	8.58	7.71	3.08	2.98
TCGA-A4-A5Y0-01	TCGA-A4-A5Y0	7.2	4.34	1.33	2.48
TCGA-A4-A5Y1-01	TCGA-A4-A5Y1	8.9	4.96	3.36	2.92
TCGA-A4-A6HP-01	TCGA-A4-A6HP	3.78	6.82	3.43	0
TCGA-A4-A772-01	TCGA-A4-A772	7.37	7.5	4.56	2.04
TCGA-A4-A7UZ-01	TCGA-A4-A7UZ	4.91	4.49	4.23	3.56
TCGA-A5-A0G1-01	TCGA-A5-A0G1	5.08	10.22	5.36	6.79
TCGA-A5-A0G2-01	TCGA-A5-A0G2	2.21	6.04	6.39	4.94
TCGA-A5-A0G3-01	TCGA-A5-A0G3	7.15	8.03	3.37	2.9
TCGA-A5-A0G5-01	TCGA-A5-A0G5	2.54	6.07	4.19	3.94
TCGA-A5-A0G9-01	TCGA-A5-A0G9	6.13	13.42	2.87	11.94
TCGA-A5-A0GA-01	TCGA-A5-A0GA	5.48	11.93	4.3	10.8
TCGA-A5-A0GB-01	TCGA-A5-A0GB	6.45	12.07	2.74	12.95
TCGA-A5-A0GD-01	TCGA-A5-A0GD	6.34	13.02	4.42	11.8
TCGA-A5-A0GE-01	TCGA-A5-A0GE	6.67	12.1	4.28	12.87
TCGA-A5-A0GG-01	TCGA-A5-A0GG	7.06	12.7	4.65	11.14
TCGA-A5-A0GH-01	TCGA-A5-A0GH	1.64	6.22	3.49	3.77
TCGA-A5-A0GI-01	TCGA-A5-A0GI	5.25	12.68	3.39	10.25
TCGA-A5-A0GJ-01	TCGA-A5-A0GJ	5.65	12.72	5.04	11.05
TCGA-A5-A0GM-01	TCGA-A5-A0GM	6.53	12.67	4.09	9.74
TCGA-A5-A0GN-01	TCGA-A5-A0GN	-0.08	11.93	4.08	10.85
TCGA-A5-A0GP-01	TCGA-A5-A0GP	3.83	12.38	2.38	11.27
TCGA-A5-A0GQ-01	TCGA-A5-A0GQ	4.35	12.15	5	11.17
TCGA-A5-A0GR-01	TCGA-A5-A0GR	1.24	9.46	6.59	8.88
TCGA-A5-A0GU-01	TCGA-A5-A0GU	8.24	13.65	4.6	13.59
TCGA-A5-A0GV-01	TCGA-A5-A0GV	3.94	12.04	2.9	10.06
TCGA-A5-A0GW-01	TCGA-A5-A0GW	3.21	10.32	5.13	9.83
TCGA-A5-A0GX-01	TCGA-A5-A0GX	8.32	12.22	3.52	10.64
TCGA-A5-A0R6-01	TCGA-A5-A0R6	8.13	11.43	4.68	9.56
TCGA-A5-A0R7-01	TCGA-A5-A0R7	5.07	12.19	4.52	11.26
TCGA-A5-A0R8-01	TCGA-A5-A0R8	4.98	11.78	5.23	9.37
TCGA-A5-A0R9-01	TCGA-A5-A0R9	4.92	12.63	3.79	11.55
TCGA-A5-A0RA-01	TCGA-A5-A0RA	6.37	12.46	5.51	11.75
TCGA-A5-A0VO-01	TCGA-A5-A0VO	6.67	12.45	5.36	11.84
TCGA-A5-A0VP-01	TCGA-A5-A0VP	6.87	13.23	5.35	10.4
TCGA-A5-A0VQ-01	TCGA-A5-A0VQ	5.59	11.86	5.27	10.57
TCGA-A5-A1OF-01	TCGA-A5-A1OF	7.09	11.09	5.07	9.7
TCGA-A5-A1OG-01	TCGA-A5-A1OG	5.79	10.25	5.7	8.27
TCGA-A5-A1OH-01	TCGA-A5-A1OH	1.69	8.96	4.05	9.05
TCGA-A5-A1OJ-01	TCGA-A5-A1OJ	6.5	12.32	6.83	10.57
TCGA-A5-A1OK-01	TCGA-A5-A1OK	8.84	13.12	3.89	13.74
TCGA-A5-A2K2-01	TCGA-A5-A2K2	2.01	10.29	6.68	3.18
TCGA-A5-A2K3-01	TCGA-A5-A2K3	0	6.68	4.54	4.48
TCGA-A5-A2K4-01	TCGA-A5-A2K4	6.4	11.46	7.84	8.09
TCGA-A5-A2K5-01	TCGA-A5-A2K5	4.91	12.23	3.79	9.73
TCGA-A5-A2K7-01	TCGA-A5-A2K7	3.95	10.98	4.55	9.02
TCGA-A5-A3LO-01	TCGA-A5-A3LO	5	12.67	4.39	12.62
TCGA-A5-A3LP-01	TCGA-A5-A3LP	5.48	9.97	3.63	3.15
TCGA-A5-A7WJ-01	TCGA-A5-A7WJ	6.46	13.69	3.94	11.11
TCGA-A5-A7WK-01	TCGA-A5-A7WK	7.58	11.61	2.86	10.14
TCGA-A5-AB3J-01	TCGA-A5-AB3J	8.5	13	4.58	13.73
TCGA-A6-2671-01	TCGA-A6-2671	3.24	3.87	2.88	2.72
TCGA-A6-2671-11	TCGA-A6-2671	3.93	5.09	4.37	6.99
TCGA-A6-2672-01	TCGA-A6-2672	2.77	3.83	3.22	2.16
TCGA-A6-2674-01	TCGA-A6-2674	1.73	4.87	3.38	3.89
TCGA-A6-2675-01	TCGA-A6-2675	3.18	4.35	3.27	5.41
TCGA-A6-2675-11	TCGA-A6-2675	6.53	5.48	3.31	8.06
TCGA-A6-2676-01	TCGA-A6-2676	1.03	2.74	2.55	2.89
TCGA-A6-2677-01	TCGA-A6-2677	2.28	2.74	4.54	3.12
TCGA-A6-2678-01	TCGA-A6-2678	1.91	2.22	2.24	2.7
TCGA-A6-2678-11	TCGA-A6-2678	4.47	4.91	4.28	6.46
TCGA-A6-2679-01	TCGA-A6-2679	-0.08	3.67	-0.16	-0.07
TCGA-A6-2679-11	TCGA-A6-2679	2.79	5.19	5.01	5.43
TCGA-A6-2680-01	TCGA-A6-2680	-0.08	1.88	3.35	2.02
TCGA-A6-2680-11	TCGA-A6-2680	3.74	3.9	2.43	6.48
TCGA-A6-2681-01	TCGA-A6-2681	2.59	2.62	2.46	3.91
TCGA-A6-2682-01	TCGA-A6-2682	5.11	3.21	2.49	3.62
TCGA-A6-2682-11	TCGA-A6-2682	2.64	4.85	6.19	5.51
TCGA-A6-2683-01	TCGA-A6-2683	1.98	1.83	2.93	1.29
TCGA-A6-2683-11	TCGA-A6-2683	3.43	4.92	4.86	5.26
TCGA-A6-2684-01	TCGA-A6-2684	2.81	4.7	3.22	5.74
TCGA-A6-2684-11	TCGA-A6-2684	1.98	3.98	4.65	4.62
TCGA-A6-2685-01	TCGA-A6-2685	3.9	4.68	2.87	6.2
TCGA-A6-2685-11	TCGA-A6-2685	3.32	4.64	3.92	5.54
TCGA-A6-2686-01	TCGA-A6-2686	2.67	5.07	4.69	4.25
TCGA-A6-2686-11	TCGA-A6-2686	3.86	5.25	3.82	5.78
TCGA-A6-3807-01	TCGA-A6-3807	1.28	2.61	2.29	4.17
TCGA-A6-3808-01	TCGA-A6-3808	3.11	4.63	2.78	5.54
TCGA-A6-3809-01	TCGA-A6-3809	1.04	3.75	0.94	3.09
TCGA-A6-3810-01	TCGA-A6-3810	1.94	3.46	2.61	4.36
TCGA-A6-4105-01	TCGA-A6-4105	2.94	3.79	3.42	2.73
TCGA-A6-4107-01	TCGA-A6-4107	2.85	2.69	3.59	3.93
TCGA-A6-5656-01	TCGA-A6-5656	1.41	2.11	2.93	3.38
TCGA-A6-5657-01	TCGA-A6-5657	3.69	4.77	3	5.4
TCGA-A6-5659-01	TCGA-A6-5659	1.43	2.51	2.27	4.82
TCGA-A6-5659-11	TCGA-A6-5659	2.96	5.05	4.77	6.04
TCGA-A6-5660-01	TCGA-A6-5660	1.84	2.81	1.19	3.44
TCGA-A6-5661-01	TCGA-A6-5661	1.4	2.75	3.07	2.92
TCGA-A6-5662-01	TCGA-A6-5662	1.2	1.66	1.2	4.16
TCGA-A6-5662-11	TCGA-A6-5662	4.54	4.96	2.94	8.47
TCGA-A6-5664-01	TCGA-A6-5664	4.23	4.52	3.23	5.3
TCGA-A6-5665-01	TCGA-A6-5665	0.95	1.52	3.56	2.25
TCGA-A6-5665-11	TCGA-A6-5665	4.5	4.66	4.98	5.93
TCGA-A6-5666-01	TCGA-A6-5666	1.34	1.01	1.83	2.02
TCGA-A6-5667-01	TCGA-A6-5667	2.7	1.83	2.5	5.31
TCGA-A6-5667-11	TCGA-A6-5667	3.33	4.68	4.84	5.68
TCGA-A6-6137-01	TCGA-A6-6137	5.14	3.85	4.47	3.75
TCGA-A6-6138-01	TCGA-A6-6138	2.06	4.29	2.21	4.07
TCGA-A6-6140-01	TCGA-A6-6140	0.52	1.67	2.53	2.74
TCGA-A6-6141-01	TCGA-A6-6141	1.79	5.15	3.8	3.44
TCGA-A6-6142-01	TCGA-A6-6142	1.12	3	3.1	5.3
TCGA-A6-6648-01	TCGA-A6-6648	0.59	2.11	3.9	2.88
TCGA-A6-6649-01	TCGA-A6-6649	3.78	3.44	4.14	5.74
TCGA-A6-6650-01	TCGA-A6-6650	1.11	1.89	2.69	3
TCGA-A6-6651-01	TCGA-A6-6651	5.44	6.52	4.25	7.5
TCGA-A6-6652-01	TCGA-A6-6652	1.46	1.21	2.03	2.65
TCGA-A6-6653-01	TCGA-A6-6653	2.47	2.82	2.47	1.33
TCGA-A6-6654-01	TCGA-A6-6654	4.41	4.74	2.89	5.65
TCGA-A6-6780-01	TCGA-A6-6780	0.58	3.63	3.44	1.57
TCGA-A6-6781-01	TCGA-A6-6781	4.26	4.82	2.75	5.66
TCGA-A6-6782-01	TCGA-A6-6782	2.44	5.2	2.75	4.78
TCGA-A6-A565-01	TCGA-A6-A565	3.55	4.36	4.95	4.49
TCGA-A6-A566-01	TCGA-A6-A566	2.86	4.43	2.58	5.67
TCGA-A6-A567-01	TCGA-A6-A567	1.02	2.04	2.36	3.85
TCGA-A6-A56B-01	TCGA-A6-A56B	3.02	2.53	3.82	4.14
TCGA-A6-A5ZU-01	TCGA-A6-A5ZU	2.33	5.62	3.55	4.2
TCGA-A7-A0CD-01	TCGA-A7-A0CD	11.87	14.46	1.97	13.49
TCGA-A7-A0CE-01	TCGA-A7-A0CE	4.71	9.67	2.68	7.07
TCGA-A7-A0CE-11	TCGA-A7-A0CE	8.3	12.73	3.26	11.19
TCGA-A7-A0CG-01	TCGA-A7-A0CG	10.77	14.4	3.15	8.8
TCGA-A7-A0CH-01	TCGA-A7-A0CH	11.1	15.31	2.54	13.37
TCGA-A7-A0CH-11	TCGA-A7-A0CH	7.97	12.5	4.36	10.17
TCGA-A7-A0CJ-01	TCGA-A7-A0CJ	8.85	14.37	2.65	13.7
TCGA-A7-A0D9-01	TCGA-A7-A0D9	5.58	13.08	3	7.77
TCGA-A7-A0D9-11	TCGA-A7-A0D9	9.72	9.56	6.16	7.99
TCGA-A7-A0DA-01	TCGA-A7-A0DA	3.91	5.19	2.94	5.28
TCGA-A7-A0DB-01	TCGA-A7-A0DB	10.23	14.5	3.35	12.94
TCGA-A7-A0DB-11	TCGA-A7-A0DB	8.83	8.84	6	6.93
TCGA-A7-A0DC-01	TCGA-A7-A0DC	9.92	15.66	2.22	6.1
TCGA-A7-A0DC-11	TCGA-A7-A0DC	9.33	13.61	5.63	9.61
TCGA-A7-A13D-01	TCGA-A7-A13D	3.37	5.66	3.85	6.83
TCGA-A7-A13E-01	TCGA-A7-A13E	1.83	7.62	3.6	4.11
TCGA-A7-A13E-11	TCGA-A7-A13E	9.43	12.17	4.85	11.14
TCGA-A7-A13F-01	TCGA-A7-A13F	9.34	12.72	1.77	12.12
TCGA-A7-A13F-11	TCGA-A7-A13F	8.38	9.57	5.06	11
TCGA-A7-A13G-01	TCGA-A7-A13G	10.72	15.41	2.25	11.36
TCGA-A7-A13G-11	TCGA-A7-A13G	9.17	9.88	7.66	8.07
TCGA-A7-A13H-01	TCGA-A7-A13H	9.72	13.42	3.33	10.91
TCGA-A7-A26E-01	TCGA-A7-A26E	11.31	14.57	2.66	10.75
TCGA-A7-A26F-01	TCGA-A7-A26F	8.97	6.82	3.52	4.83
TCGA-A7-A26G-01	TCGA-A7-A26G	7.94	6.6	4.03	7.53
TCGA-A7-A26H-01	TCGA-A7-A26H	10.42	14.28	3.41	13.44
